,음식,label,구간
1452,"('강낭콩밥(반공기)', '모시조개국', '홍합무침')",98,15
1453,"('강낭콩밥(반공기)', '모시조개국', '코다리찜')",95,22
1454,"('강낭콩밥(반공기)', '모시조개국', '콩나물찜')",97,31
1455,"('강낭콩밥(반공기)', '모시조개국', '훈제닭가슴살')",99,19
1456,"('강낭콩밥(반공기)', '모시조개국', '계란프라이')",83,12
1457,"('강낭콩밥(반공기)', '모시조개국', '계란찜')",82,31
1458,"('강낭콩밥(반공기)', '모시조개국', '계란햄말이')",84,22
1459,"('강낭콩밥(반공기)', '모시조개국', '쇠고기장조림')",90,21
1460,"('강낭콩밥(반공기)', '홍합우거지국', '콩나물무침')",216,5
1461,"('강낭콩밥(반공기)', '홍합우거지국', '고사리나물')",205,7
1462,"('강낭콩밥(반공기)', '홍합우거지국', '버섯볶음')",209,17
1463,"('강낭콩밥(반공기)', '홍합우거지국', '진미채볶음')",214,25
1464,"('강낭콩밥(반공기)', '홍합우거지국', '낚지볶음')",208,31
1465,"('강낭콩밥(반공기)', '홍합우거지국', '김치참치볶음')",207,7
1466,"('강낭콩밥(반공기)', '홍합우거지국', '갈치구이')",200,31
1467,"('강낭콩밥(반공기)', '홍합우거지국', '조기구이')",213,16
1468,"('강낭콩밥(반공기)', '홍합우거지국', '잔멸치볶음')",212,11
1469,"('강낭콩밥(반공기)', '홍합우거지국', '감자채볶음')",201,14
1470,"('강낭콩밥(반공기)', '홍합우거지국', '애호박볶음')",211,15
1471,"('강낭콩밥(반공기)', '홍합우거지국', '골뱅이무침')",206,19
1472,"('강낭콩밥(반공기)', '홍합우거지국', '홍합무침')",218,18
1473,"('강낭콩밥(반공기)', '홍합우거지국', '코다리찜')",215,25
1474,"('강낭콩밥(반공기)', '홍합우거지국', '콩나물찜')",217,32
1475,"('강낭콩밥(반공기)', '홍합우거지국', '훈제닭가슴살')",219,22
1476,"('강낭콩밥(반공기)', '홍합우거지국', '계란프라이')",203,15
1477,"('강낭콩밥(반공기)', '홍합우거지국', '계란찜')",202,32
1478,"('강낭콩밥(반공기)', '홍합우거지국', '계란햄말이')",204,25
1479,"('강낭콩밥(반공기)', '홍합우거지국', '쇠고기장조림')",210,23
1480,"('강낭콩밥(반공기)', '김치콩나물국', '콩나물무침')",76,4
1481,"('강낭콩밥(반공기)', '김치콩나물국', '고사리나물')",65,5
1482,"('강낭콩밥(반공기)', '김치콩나물국', '버섯볶음')",69,15
1483,"('강낭콩밥(반공기)', '김치콩나물국', '진미채볶음')",74,23
1484,"('강낭콩밥(반공기)', '김치콩나물국', '낚지볶음')",68,30
1485,"('강낭콩밥(반공기)', '김치콩나물국', '김치참치볶음')",67,5
1486,"('강낭콩밥(반공기)', '김치콩나물국', '갈치구이')",60,30
1487,"('강낭콩밥(반공기)', '김치콩나물국', '조기구이')",73,14
1488,"('강낭콩밥(반공기)', '김치콩나물국', '잔멸치볶음')",72,9
1489,"('강낭콩밥(반공기)', '김치콩나물국', '감자채볶음')",61,12
1490,"('강낭콩밥(반공기)', '김치콩나물국', '애호박볶음')",71,13
1491,"('강낭콩밥(반공기)', '김치콩나물국', '골뱅이무침')",66,17
1492,"('강낭콩밥(반공기)', '김치콩나물국', '홍합무침')",78,16
1493,"('강낭콩밥(반공기)', '김치콩나물국', '코다리찜')",75,23
1494,"('강낭콩밥(반공기)', '김치콩나물국', '콩나물찜')",77,31
1495,"('강낭콩밥(반공기)', '김치콩나물국', '훈제닭가슴살')",79,20
1496,"('강낭콩밥(반공기)', '김치콩나물국', '계란프라이')",63,13
1497,"('강낭콩밥(반공기)', '김치콩나물국', '계란찜')",62,31
1498,"('강낭콩밥(반공기)', '김치콩나물국', '계란햄말이')",64,23
1499,"('강낭콩밥(반공기)', '김치콩나물국', '쇠고기장조림')",70,21
1500,"('강낭콩밥(반공기)', '김치수제비국', '콩나물무침')",56,12
1501,"('강낭콩밥(반공기)', '김치수제비국', '고사리나물')",45,14
1502,"('강낭콩밥(반공기)', '김치수제비국', '버섯볶음')",49,24
1503,"('강낭콩밥(반공기)', '김치수제비국', '진미채볶음')",54,30
1504,"('강낭콩밥(반공기)', '김치수제비국', '낚지볶음')",48,34
1505,"('강낭콩밥(반공기)', '김치수제비국', '김치참치볶음')",47,14
1506,"('강낭콩밥(반공기)', '김치수제비국', '갈치구이')",40,34
1507,"('강낭콩밥(반공기)', '김치수제비국', '조기구이')",53,23
1508,"('강낭콩밥(반공기)', '김치수제비국', '잔멸치볶음')",52,18
1509,"('강낭콩밥(반공기)', '김치수제비국', '감자채볶음')",41,21
1510,"('강낭콩밥(반공기)', '김치수제비국', '애호박볶음')",51,22
1511,"('강낭콩밥(반공기)', '김치수제비국', '골뱅이무침')",46,26
1512,"('강낭콩밥(반공기)', '김치수제비국', '홍합무침')",58,25
1513,"('강낭콩밥(반공기)', '김치수제비국', '코다리찜')",55,30
1514,"('강낭콩밥(반공기)', '김치수제비국', '콩나물찜')",57,35
1515,"('강낭콩밥(반공기)', '김치수제비국', '훈제닭가슴살')",59,28
1516,"('강낭콩밥(반공기)', '김치수제비국', '계란프라이')",43,22
1517,"('강낭콩밥(반공기)', '김치수제비국', '계란찜')",42,35
1518,"('강낭콩밥(반공기)', '김치수제비국', '계란햄말이')",44,30
1519,"('강낭콩밥(반공기)', '김치수제비국', '쇠고기장조림')",50,29
1520,"('강낭콩밥(반공기)', '우거지국', '콩나물무침')",196,5
1521,"('강낭콩밥(반공기)', '우거지국', '고사리나물')",185,7
1522,"('강낭콩밥(반공기)', '우거지국', '버섯볶음')",189,16
1523,"('강낭콩밥(반공기)', '우거지국', '진미채볶음')",194,25
1524,"('강낭콩밥(반공기)', '우거지국', '낚지볶음')",188,31
1525,"('강낭콩밥(반공기)', '우거지국', '김치참치볶음')",187,7
1526,"('강낭콩밥(반공기)', '우거지국', '갈치구이')",180,31
1527,"('강낭콩밥(반공기)', '우거지국', '조기구이')",193,16
1528,"('강낭콩밥(반공기)', '우거지국', '잔멸치볶음')",192,10
1529,"('강낭콩밥(반공기)', '우거지국', '감자채볶음')",181,14
1530,"('강낭콩밥(반공기)', '우거지국', '애호박볶음')",191,15
1531,"('강낭콩밥(반공기)', '우거지국', '골뱅이무침')",186,19
1532,"('강낭콩밥(반공기)', '우거지국', '홍합무침')",198,18
1533,"('강낭콩밥(반공기)', '우거지국', '코다리찜')",195,24
1534,"('강낭콩밥(반공기)', '우거지국', '콩나물찜')",197,32
1535,"('강낭콩밥(반공기)', '우거지국', '훈제닭가슴살')",199,22
1536,"('강낭콩밥(반공기)', '우거지국', '계란프라이')",183,15
1537,"('강낭콩밥(반공기)', '우거지국', '계란찜')",182,32
1538,"('강낭콩밥(반공기)', '우거지국', '계란햄말이')",184,24
1539,"('강낭콩밥(반공기)', '우거지국', '쇠고기장조림')",190,23
1540,"('검은콩밥(반공기)', '쇠고기국', '콩나물무침')",356,3
1541,"('검은콩밥(반공기)', '쇠고기국', '고사리나물')",345,5
1542,"('검은콩밥(반공기)', '쇠고기국', '버섯볶음')",349,13
1543,"('검은콩밥(반공기)', '쇠고기국', '진미채볶음')",354,21
1544,"('검은콩밥(반공기)', '쇠고기국', '낚지볶음')",348,29
1545,"('검은콩밥(반공기)', '쇠고기국', '김치참치볶음')",347,5
1546,"('검은콩밥(반공기)', '쇠고기국', '갈치구이')",340,30
1547,"('검은콩밥(반공기)', '쇠고기국', '조기구이')",353,13
1548,"('검은콩밥(반공기)', '쇠고기국', '잔멸치볶음')",352,7
1549,"('검은콩밥(반공기)', '쇠고기국', '감자채볶음')",341,10
1550,"('검은콩밥(반공기)', '쇠고기국', '애호박볶음')",351,12
1551,"('검은콩밥(반공기)', '쇠고기국', '골뱅이무침')",346,15
1552,"('검은콩밥(반공기)', '쇠고기국', '홍합무침')",358,15
1553,"('검은콩밥(반공기)', '쇠고기국', '코다리찜')",355,21
1554,"('검은콩밥(반공기)', '쇠고기국', '콩나물찜')",357,30
1555,"('검은콩밥(반공기)', '쇠고기국', '훈제닭가슴살')",359,19
1556,"('검은콩밥(반공기)', '쇠고기국', '계란프라이')",343,11
1557,"('검은콩밥(반공기)', '쇠고기국', '계란찜')",342,31
1558,"('검은콩밥(반공기)', '쇠고기국', '계란햄말이')",344,21
1559,"('검은콩밥(반공기)', '쇠고기국', '쇠고기장조림')",350,20
1560,"('검은콩밥(반공기)', '시래기국', '콩나물무침')",376,2
1561,"('검은콩밥(반공기)', '시래기국', '고사리나물')",365,3
1562,"('검은콩밥(반공기)', '시래기국', '버섯볶음')",369,8
1563,"('검은콩밥(반공기)', '시래기국', '진미채볶음')",374,16
1564,"('검은콩밥(반공기)', '시래기국', '낚지볶음')",368,26
1565,"('검은콩밥(반공기)', '시래기국', '김치참치볶음')",367,3
1566,"('검은콩밥(반공기)', '시래기국', '갈치구이')",360,27
1567,"('검은콩밥(반공기)', '시래기국', '조기구이')",373,8
1568,"('검은콩밥(반공기)', '시래기국', '잔멸치볶음')",372,4
1569,"('검은콩밥(반공기)', '시래기국', '감자채볶음')",361,5
1570,"('검은콩밥(반공기)', '시래기국', '애호박볶음')",371,7
1571,"('검은콩밥(반공기)', '시래기국', '골뱅이무침')",366,10
1572,"('검은콩밥(반공기)', '시래기국', '홍합무침')",378,10
1573,"('검은콩밥(반공기)', '시래기국', '코다리찜')",375,16
1574,"('검은콩밥(반공기)', '시래기국', '콩나물찜')",377,27
1575,"('검은콩밥(반공기)', '시래기국', '훈제닭가슴살')",379,14
1576,"('검은콩밥(반공기)', '시래기국', '계란프라이')",363,6
1577,"('검은콩밥(반공기)', '시래기국', '계란찜')",362,28
1578,"('검은콩밥(반공기)', '시래기국', '계란햄말이')",364,16
1579,"('검은콩밥(반공기)', '시래기국', '쇠고기장조림')",370,15
1580,"('검은콩밥(반공기)', '감자맑은국', '콩나물무침')",236,3
1581,"('검은콩밥(반공기)', '감자맑은국', '고사리나물')",225,4
1582,"('검은콩밥(반공기)', '감자맑은국', '버섯볶음')",229,13
1583,"('검은콩밥(반공기)', '감자맑은국', '진미채볶음')",234,21
1584,"('검은콩밥(반공기)', '감자맑은국', '낚지볶음')",228,29
1585,"('검은콩밥(반공기)', '감자맑은국', '김치참치볶음')",227,4
1586,"('검은콩밥(반공기)', '감자맑은국', '갈치구이')",220,30
1587,"('검은콩밥(반공기)', '감자맑은국', '조기구이')",233,12
1588,"('검은콩밥(반공기)', '감자맑은국', '잔멸치볶음')",232,7
1589,"('검은콩밥(반공기)', '감자맑은국', '감자채볶음')",221,10
1590,"('검은콩밥(반공기)', '감자맑은국', '애호박볶음')",231,11
1591,"('검은콩밥(반공기)', '감자맑은국', '골뱅이무침')",226,15
1592,"('검은콩밥(반공기)', '감자맑은국', '홍합무침')",238,14
1593,"('검은콩밥(반공기)', '감자맑은국', '코다리찜')",235,21
1594,"('검은콩밥(반공기)', '감자맑은국', '콩나물찜')",237,30
1595,"('검은콩밥(반공기)', '감자맑은국', '훈제닭가슴살')",239,18
1596,"('검은콩밥(반공기)', '감자맑은국', '계란프라이')",223,11
1597,"('검은콩밥(반공기)', '감자맑은국', '계란찜')",222,30
1598,"('검은콩밥(반공기)', '감자맑은국', '계란햄말이')",224,21
1599,"('검은콩밥(반공기)', '감자맑은국', '쇠고기장조림')",230,20
1600,"('검은콩밥(반공기)', '감자수제비국', '콩나물무침')",256,8
1601,"('검은콩밥(반공기)', '감자수제비국', '고사리나물')",245,10
1602,"('검은콩밥(반공기)', '감자수제비국', '버섯볶음')",249,20
1603,"('검은콩밥(반공기)', '감자수제비국', '진미채볶음')",254,27
1604,"('검은콩밥(반공기)', '감자수제비국', '낚지볶음')",248,33
1605,"('검은콩밥(반공기)', '감자수제비국', '김치참치볶음')",247,10
1606,"('검은콩밥(반공기)', '감자수제비국', '갈치구이')",240,33
1607,"('검은콩밥(반공기)', '감자수제비국', '조기구이')",253,19
1608,"('검은콩밥(반공기)', '감자수제비국', '잔멸치볶음')",252,14
1609,"('검은콩밥(반공기)', '감자수제비국', '감자채볶음')",241,17
1610,"('검은콩밥(반공기)', '감자수제비국', '애호박볶음')",251,18
1611,"('검은콩밥(반공기)', '감자수제비국', '골뱅이무침')",246,22
1612,"('검은콩밥(반공기)', '감자수제비국', '홍합무침')",258,21
1613,"('검은콩밥(반공기)', '감자수제비국', '코다리찜')",255,27
1614,"('검은콩밥(반공기)', '감자수제비국', '콩나물찜')",257,34
1615,"('검은콩밥(반공기)', '감자수제비국', '훈제닭가슴살')",259,25
1616,"('검은콩밥(반공기)', '감자수제비국', '계란프라이')",243,18
1617,"('검은콩밥(반공기)', '감자수제비국', '계란찜')",242,34
1618,"('검은콩밥(반공기)', '감자수제비국', '계란햄말이')",244,27
1619,"('검은콩밥(반공기)', '감자수제비국', '쇠고기장조림')",250,27
1620,"('검은콩밥(반공기)', '바지락국', '콩나물무침')",336,3
1621,"('검은콩밥(반공기)', '바지락국', '고사리나물')",325,3
1622,"('검은콩밥(반공기)', '바지락국', '버섯볶음')",329,11
1623,"('검은콩밥(반공기)', '바지락국', '진미채볶음')",334,19
1624,"('검은콩밥(반공기)', '바지락국', '낚지볶음')",328,28
1625,"('검은콩밥(반공기)', '바지락국', '김치참치볶음')",327,3
1626,"('검은콩밥(반공기)', '바지락국', '갈치구이')",320,28
1627,"('검은콩밥(반공기)', '바지락국', '조기구이')",333,10
1628,"('검은콩밥(반공기)', '바지락국', '잔멸치볶음')",332,5
1629,"('검은콩밥(반공기)', '바지락국', '감자채볶음')",321,8
1630,"('검은콩밥(반공기)', '바지락국', '애호박볶음')",331,9
1631,"('검은콩밥(반공기)', '바지락국', '골뱅이무침')",326,13
1632,"('검은콩밥(반공기)', '바지락국', '홍합무침')",338,12
1633,"('검은콩밥(반공기)', '바지락국', '코다리찜')",335,19
1634,"('검은콩밥(반공기)', '바지락국', '콩나물찜')",337,29
1635,"('검은콩밥(반공기)', '바지락국', '훈제닭가슴살')",339,16
1636,"('검은콩밥(반공기)', '바지락국', '계란프라이')",323,9
1637,"('검은콩밥(반공기)', '바지락국', '계란찜')",322,29
1638,"('검은콩밥(반공기)', '바지락국', '계란햄말이')",324,19
1639,"('검은콩밥(반공기)', '바지락국', '쇠고기장조림')",330,17
1640,"('검은콩밥(반공기)', '오징어국', '콩나물무침')",396,3
1641,"('검은콩밥(반공기)', '오징어국', '고사리나물')",385,4
1642,"('검은콩밥(반공기)', '오징어국', '버섯볶음')",389,13
1643,"('검은콩밥(반공기)', '오징어국', '진미채볶음')",394,21
1644,"('검은콩밥(반공기)', '오징어국', '낚지볶음')",388,29
1645,"('검은콩밥(반공기)', '오징어국', '김치참치볶음')",387,5
1646,"('검은콩밥(반공기)', '오징어국', '갈치구이')",380,30
1647,"('검은콩밥(반공기)', '오징어국', '조기구이')",393,13
1648,"('검은콩밥(반공기)', '오징어국', '잔멸치볶음')",392,7
1649,"('검은콩밥(반공기)', '오징어국', '감자채볶음')",381,10
1650,"('검은콩밥(반공기)', '오징어국', '애호박볶음')",391,11
1651,"('검은콩밥(반공기)', '오징어국', '골뱅이무침')",386,15
1652,"('검은콩밥(반공기)', '오징어국', '홍합무침')",398,15
1653,"('검은콩밥(반공기)', '오징어국', '코다리찜')",395,21
1654,"('검은콩밥(반공기)', '오징어국', '콩나물찜')",397,30
1655,"('검은콩밥(반공기)', '오징어국', '훈제닭가슴살')",399,18
1656,"('검은콩밥(반공기)', '오징어국', '계란프라이')",383,11
1657,"('검은콩밥(반공기)', '오징어국', '계란찜')",382,30
1658,"('검은콩밥(반공기)', '오징어국', '계란햄말이')",384,21
1659,"('검은콩밥(반공기)', '오징어국', '쇠고기장조림')",390,20
1660,"('검은콩밥(반공기)', '모시조개국', '콩나물무침')",316,1
1661,"('검은콩밥(반공기)', '모시조개국', '고사리나물')",305,2
1662,"('검은콩밥(반공기)', '모시조개국', '버섯볶음')",309,5
1663,"('검은콩밥(반공기)', '모시조개국', '진미채볶음')",314,13
1664,"('검은콩밥(반공기)', '모시조개국', '낚지볶음')",308,23
1665,"('검은콩밥(반공기)', '모시조개국', '김치참치볶음')",307,2
1666,"('검은콩밥(반공기)', '모시조개국', '갈치구이')",300,24
1667,"('검은콩밥(반공기)', '모시조개국', '조기구이')",313,5
1668,"('검은콩밥(반공기)', '모시조개국', '잔멸치볶음')",312,3
1669,"('검은콩밥(반공기)', '모시조개국', '감자채볶음')",301,4
1670,"('검은콩밥(반공기)', '모시조개국', '애호박볶음')",311,5
1671,"('검은콩밥(반공기)', '모시조개국', '골뱅이무침')",306,7
1672,"('검은콩밥(반공기)', '모시조개국', '홍합무침')",318,7
1673,"('검은콩밥(반공기)', '모시조개국', '코다리찜')",315,13
1674,"('검은콩밥(반공기)', '모시조개국', '콩나물찜')",317,25
1675,"('검은콩밥(반공기)', '모시조개국', '훈제닭가슴살')",319,11
1676,"('검은콩밥(반공기)', '모시조개국', '계란프라이')",303,4
1677,"('검은콩밥(반공기)', '모시조개국', '계란찜')",302,26
1678,"('검은콩밥(반공기)', '모시조개국', '계란햄말이')",304,13
1679,"('검은콩밥(반공기)', '모시조개국', '쇠고기장조림')",310,12
1680,"('검은콩밥(반공기)', '홍합우거지국', '콩나물무침')",436,2
1681,"('검은콩밥(반공기)', '홍합우거지국', '고사리나물')",425,2
1682,"('검은콩밥(반공기)', '홍합우거지국', '버섯볶음')",429,8
1683,"('검은콩밥(반공기)', '홍합우거지국', '진미채볶음')",434,16
1684,"('검은콩밥(반공기)', '홍합우거지국', '낚지볶음')",428,26
1685,"('검은콩밥(반공기)', '홍합우거지국', '김치참치볶음')",427,3
1686,"('검은콩밥(반공기)', '홍합우거지국', '갈치구이')",420,27
1687,"('검은콩밥(반공기)', '홍합우거지국', '조기구이')",433,8
1688,"('검은콩밥(반공기)', '홍합우거지국', '잔멸치볶음')",432,4
1689,"('검은콩밥(반공기)', '홍합우거지국', '감자채볶음')",421,5
1690,"('검은콩밥(반공기)', '홍합우거지국', '애호박볶음')",431,6
1691,"('검은콩밥(반공기)', '홍합우거지국', '골뱅이무침')",426,10
1692,"('검은콩밥(반공기)', '홍합우거지국', '홍합무침')",438,10
1693,"('검은콩밥(반공기)', '홍합우거지국', '코다리찜')",435,16
1694,"('검은콩밥(반공기)', '홍합우거지국', '콩나물찜')",437,27
1695,"('검은콩밥(반공기)', '홍합우거지국', '훈제닭가슴살')",439,13
1696,"('검은콩밥(반공기)', '홍합우거지국', '계란프라이')",423,6
1697,"('검은콩밥(반공기)', '홍합우거지국', '계란찜')",422,28
1698,"('검은콩밥(반공기)', '홍합우거지국', '계란햄말이')",424,16
1699,"('검은콩밥(반공기)', '홍합우거지국', '쇠고기장조림')",430,15
1700,"('검은콩밥(반공기)', '김치콩나물국', '콩나물무침')",296,1
1701,"('검은콩밥(반공기)', '김치콩나물국', '고사리나물')",285,2
1702,"('검은콩밥(반공기)', '김치콩나물국', '버섯볶음')",289,6
1703,"('검은콩밥(반공기)', '김치콩나물국', '진미채볶음')",294,14
1704,"('검은콩밥(반공기)', '김치콩나물국', '낚지볶음')",288,24
1705,"('검은콩밥(반공기)', '김치콩나물국', '김치참치볶음')",287,2
1706,"('검은콩밥(반공기)', '김치콩나물국', '갈치구이')",280,25
1707,"('검은콩밥(반공기)', '김치콩나물국', '조기구이')",293,6
1708,"('검은콩밥(반공기)', '김치콩나물국', '잔멸치볶음')",292,3
1709,"('검은콩밥(반공기)', '김치콩나물국', '감자채볶음')",281,4
1710,"('검은콩밥(반공기)', '김치콩나물국', '애호박볶음')",291,5
1711,"('검은콩밥(반공기)', '김치콩나물국', '골뱅이무침')",286,8
1712,"('검은콩밥(반공기)', '김치콩나물국', '홍합무침')",298,8
1713,"('검은콩밥(반공기)', '김치콩나물국', '코다리찜')",295,14
1714,"('검은콩밥(반공기)', '김치콩나물국', '콩나물찜')",297,26
1715,"('검은콩밥(반공기)', '김치콩나물국', '훈제닭가슴살')",299,11
1716,"('검은콩밥(반공기)', '김치콩나물국', '계란프라이')",283,5
1717,"('검은콩밥(반공기)', '김치콩나물국', '계란찜')",282,26
1718,"('검은콩밥(반공기)', '김치콩나물국', '계란햄말이')",284,14
1719,"('검은콩밥(반공기)', '김치콩나물국', '쇠고기장조림')",290,13
1720,"('검은콩밥(반공기)', '김치수제비국', '콩나물무침')",276,4
1721,"('검은콩밥(반공기)', '김치수제비국', '고사리나물')",265,5
1722,"('검은콩밥(반공기)', '김치수제비국', '버섯볶음')",269,15
1723,"('검은콩밥(반공기)', '김치수제비국', '진미채볶음')",274,23
1724,"('검은콩밥(반공기)', '김치수제비국', '낚지볶음')",268,30
1725,"('검은콩밥(반공기)', '김치수제비국', '김치참치볶음')",267,6
1726,"('검은콩밥(반공기)', '김치수제비국', '갈치구이')",260,31
1727,"('검은콩밥(반공기)', '김치수제비국', '조기구이')",273,15
1728,"('검은콩밥(반공기)', '김치수제비국', '잔멸치볶음')",272,9
1729,"('검은콩밥(반공기)', '김치수제비국', '감자채볶음')",261,12
1730,"('검은콩밥(반공기)', '김치수제비국', '애호박볶음')",271,13
1731,"('검은콩밥(반공기)', '김치수제비국', '골뱅이무침')",266,17
1732,"('검은콩밥(반공기)', '김치수제비국', '홍합무침')",278,17
1733,"('검은콩밥(반공기)', '김치수제비국', '코다리찜')",275,23
1734,"('검은콩밥(반공기)', '김치수제비국', '콩나물찜')",277,31
1735,"('검은콩밥(반공기)', '김치수제비국', '훈제닭가슴살')",279,20
1736,"('검은콩밥(반공기)', '김치수제비국', '계란프라이')",263,13
1737,"('검은콩밥(반공기)', '김치수제비국', '계란찜')",262,31
1738,"('검은콩밥(반공기)', '김치수제비국', '계란햄말이')",264,23
1739,"('검은콩밥(반공기)', '김치수제비국', '쇠고기장조림')",270,22
1740,"('검은콩밥(반공기)', '우거지국', '콩나물무침')",416,2
1741,"('검은콩밥(반공기)', '우거지국', '고사리나물')",405,2
1742,"('검은콩밥(반공기)', '우거지국', '버섯볶음')",409,8
1743,"('검은콩밥(반공기)', '우거지국', '진미채볶음')",414,16
1744,"('검은콩밥(반공기)', '우거지국', '낚지볶음')",408,26
1745,"('검은콩밥(반공기)', '우거지국', '김치참치볶음')",407,2
1746,"('검은콩밥(반공기)', '우거지국', '갈치구이')",400,27
1747,"('검은콩밥(반공기)', '우거지국', '조기구이')",413,7
1748,"('검은콩밥(반공기)', '우거지국', '잔멸치볶음')",412,4
1749,"('검은콩밥(반공기)', '우거지국', '감자채볶음')",401,5
1750,"('검은콩밥(반공기)', '우거지국', '애호박볶음')",411,6
1751,"('검은콩밥(반공기)', '우거지국', '골뱅이무침')",406,10
1752,"('검은콩밥(반공기)', '우거지국', '홍합무침')",418,9
1753,"('검은콩밥(반공기)', '우거지국', '코다리찜')",415,16
1754,"('검은콩밥(반공기)', '우거지국', '콩나물찜')",417,27
1755,"('검은콩밥(반공기)', '우거지국', '훈제닭가슴살')",419,13
1756,"('검은콩밥(반공기)', '우거지국', '계란프라이')",403,6
1757,"('검은콩밥(반공기)', '우거지국', '계란찜')",402,28
1758,"('검은콩밥(반공기)', '우거지국', '계란햄말이')",404,16
1759,"('검은콩밥(반공기)', '우거지국', '쇠고기장조림')",410,15
1760,"('고구마밥(반공기)', '쇠고기국', '콩나물무침')",576,6
1761,"('고구마밥(반공기)', '쇠고기국', '고사리나물')",565,8
1762,"('고구마밥(반공기)', '쇠고기국', '버섯볶음')",569,18
1763,"('고구마밥(반공기)', '쇠고기국', '진미채볶음')",574,26
1764,"('고구마밥(반공기)', '쇠고기국', '낚지볶음')",568,32
1765,"('고구마밥(반공기)', '쇠고기국', '김치참치볶음')",567,9
1766,"('고구마밥(반공기)', '쇠고기국', '갈치구이')",560,32
1767,"('고구마밥(반공기)', '쇠고기국', '조기구이')",573,18
1768,"('고구마밥(반공기)', '쇠고기국', '잔멸치볶음')",572,12
1769,"('고구마밥(반공기)', '쇠고기국', '감자채볶음')",561,15
1770,"('고구마밥(반공기)', '쇠고기국', '애호박볶음')",571,16
1771,"('고구마밥(반공기)', '쇠고기국', '골뱅이무침')",566,20
1772,"('고구마밥(반공기)', '쇠고기국', '홍합무침')",578,20
1773,"('고구마밥(반공기)', '쇠고기국', '코다리찜')",575,26
1774,"('고구마밥(반공기)', '쇠고기국', '콩나물찜')",577,33
1775,"('고구마밥(반공기)', '쇠고기국', '훈제닭가슴살')",579,23
1776,"('고구마밥(반공기)', '쇠고기국', '계란프라이')",563,16
1777,"('고구마밥(반공기)', '쇠고기국', '계란찜')",562,33
1778,"('고구마밥(반공기)', '쇠고기국', '계란햄말이')",564,26
1779,"('고구마밥(반공기)', '쇠고기국', '쇠고기장조림')",570,25
1780,"('고구마밥(반공기)', '시래기국', '콩나물무침')",596,3
1781,"('고구마밥(반공기)', '시래기국', '고사리나물')",585,4
1782,"('고구마밥(반공기)', '시래기국', '버섯볶음')",589,13
1783,"('고구마밥(반공기)', '시래기국', '진미채볶음')",594,21
1784,"('고구마밥(반공기)', '시래기국', '낚지볶음')",588,29
1785,"('고구마밥(반공기)', '시래기국', '김치참치볶음')",587,5
1786,"('고구마밥(반공기)', '시래기국', '갈치구이')",580,30
1787,"('고구마밥(반공기)', '시래기국', '조기구이')",593,13
1788,"('고구마밥(반공기)', '시래기국', '잔멸치볶음')",592,7
1789,"('고구마밥(반공기)', '시래기국', '감자채볶음')",581,10
1790,"('고구마밥(반공기)', '시래기국', '애호박볶음')",591,11
1791,"('고구마밥(반공기)', '시래기국', '골뱅이무침')",586,15
1792,"('고구마밥(반공기)', '시래기국', '홍합무침')",598,15
1793,"('고구마밥(반공기)', '시래기국', '코다리찜')",595,21
1794,"('고구마밥(반공기)', '시래기국', '콩나물찜')",597,30
1795,"('고구마밥(반공기)', '시래기국', '훈제닭가슴살')",599,18
1796,"('고구마밥(반공기)', '시래기국', '계란프라이')",583,11
1797,"('고구마밥(반공기)', '시래기국', '계란찜')",582,30
1798,"('고구마밥(반공기)', '시래기국', '계란햄말이')",584,21
1799,"('고구마밥(반공기)', '시래기국', '쇠고기장조림')",590,20
1800,"('고구마밥(반공기)', '감자맑은국', '콩나물무침')",456,6
1801,"('고구마밥(반공기)', '감자맑은국', '고사리나물')",445,8
1802,"('고구마밥(반공기)', '감자맑은국', '버섯볶음')",449,18
1803,"('고구마밥(반공기)', '감자맑은국', '진미채볶음')",454,26
1804,"('고구마밥(반공기)', '감자맑은국', '낚지볶음')",448,31
1805,"('고구마밥(반공기)', '감자맑은국', '김치참치볶음')",447,8
1806,"('고구마밥(반공기)', '감자맑은국', '갈치구이')",440,32
1807,"('고구마밥(반공기)', '감자맑은국', '조기구이')",453,17
1808,"('고구마밥(반공기)', '감자맑은국', '잔멸치볶음')",452,12
1809,"('고구마밥(반공기)', '감자맑은국', '감자채볶음')",441,15
1810,"('고구마밥(반공기)', '감자맑은국', '애호박볶음')",451,16
1811,"('고구마밥(반공기)', '감자맑은국', '골뱅이무침')",446,20
1812,"('고구마밥(반공기)', '감자맑은국', '홍합무침')",458,19
1813,"('고구마밥(반공기)', '감자맑은국', '코다리찜')",455,26
1814,"('고구마밥(반공기)', '감자맑은국', '콩나물찜')",457,32
1815,"('고구마밥(반공기)', '감자맑은국', '훈제닭가슴살')",459,23
1816,"('고구마밥(반공기)', '감자맑은국', '계란프라이')",443,16
1817,"('고구마밥(반공기)', '감자맑은국', '계란찜')",442,33
1818,"('고구마밥(반공기)', '감자맑은국', '계란햄말이')",444,26
1819,"('고구마밥(반공기)', '감자맑은국', '쇠고기장조림')",450,24
1820,"('고구마밥(반공기)', '감자수제비국', '콩나물무침')",476,13
1821,"('고구마밥(반공기)', '감자수제비국', '고사리나물')",465,15
1822,"('고구마밥(반공기)', '감자수제비국', '버섯볶음')",469,25
1823,"('고구마밥(반공기)', '감자수제비국', '진미채볶음')",474,30
